trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
468 @ 2023-12-26-09-54-12.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2023-12-26-09-54-12.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2023-12-26-09-54-12.json,5,5,mouseup,/html/body[1]/div[2]/header[1]/div[2]/div[2]/div[2]/form/div[2]/button,Search,submit,,,button,Search,
468 @ 2023-12-26-09-54-12.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/div[2]/div/div[2]/a[1],Add to Wish List,,,button,a,Add to Wish List,
468 @ 2023-12-26-15-37-55.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2023-12-26-15-37-55.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2023-12-26-15-37-55.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,DkRgVNY Lace Spcling Lingerie Womens Sexy Hollow Out Underwear Bodysuit One Piece Snap Crotch Clubwear Teddy Bodysuit
468 @ 2023-12-26-15-37-55.json,7,7,scroll,,,,,,,,
468 @ 2023-12-26-15-37-55.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/div[2]/div/div[2]/a[1],Add to Wish List,,,button,a,Add to Wish List,
468 @ 2024-01-06-15-26-01.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2024-01-06-15-26-01.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2024-01-06-15-26-01.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,DkRgVNY Lace Spcling
468 @ 2024-01-06-15-26-01.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/strong[1]/a,,,,,a,DkRgVNY Lace Spcling Lingerie Womens Sexy Hollow Out Underwear Bodysuit One Piece Snap Crotch Clubwear Teddy Bodysuit,
468 @ 2024-01-06-15-26-01.json,9,9,scroll,,,,,,,,
468 @ 2024-01-06-15-26-01.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[1]/div[3]/div/a[1]/span,,,,,span,Add to Wish List,
468 @ 2024-01-07-21-10-46.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2024-01-07-21-10-46.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
468 @ 2024-01-07-21-10-46.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,DkRgVNY Lace Spcling
468 @ 2024-01-07-21-10-46.json,7,7,scroll,,,,,,,,
468 @ 2024-01-07-21-10-46.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/div[2]/div/div[2]/a[1],Add to Wish List,,,button,a,Add to Wish List,
