trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
410 @ 2023-12-30-21-10-22.json,1,1,scroll,,,,,,,,
410 @ 2023-12-30-21-10-22.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/nav[1]/ul/li[1]/a/strong,,,,,strong,Reply,
410 @ 2023-12-30-21-10-22.json,5,5,mouseup,//*[@id='reply_to_comment_1042264_comment'],Comment,,,,textarea,,
410 @ 2023-12-30-21-10-22.json,7,7,keystroke,/html/body[1],,,,,body,"Jump to main content\nJump to sidebar\nPostmill\nForums\nWiki\n Submit\n MarvelsGrantMan136 \n/f/books\nFriendly reminder bookshop.org exists.\n\nSubmitted by smita16 t3_zzvi0q 12 months ago in books\n\n127 comments (1 new)\n3085\n\nViewing a single comment thread. View all comments\n\nMarvelsGrantMan136 wrote 1 second ago\n\nReply to comment by ameliaspond in Friendly reminder bookshop.org exists. by smita16\n\nthanks! I am a big fan of your website.\n\nReply\nPermalink\nParent\nDelete\nEdit\n1\n\n0 points (+0, −0)\n\nShort URL:\n\nhttp://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:9999/59421\n\nbooks\nSubscribe\n0\n\nt5_2qh4i\n\nCreated 1 year ago\n Subscribe via RSS\nHide this forum\nToolbox\nBans\nModeration log\n\nRunning Postmill",
410 @ 2023-12-30-21-10-22.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/form[1]/div[3]/button,,,,,button,Post,
410 @ 2023-12-31-20-27-12.json,1,1,scroll,,,,,,,,
410 @ 2023-12-31-20-27-12.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/nav[1]/ul/li[1]/a/strong,,,,,strong,Reply,
410 @ 2023-12-31-20-27-12.json,5,5,mouseup,//*[@id='reply_to_comment_1042264_comment'],Comment,,,,textarea,,
410 @ 2023-12-31-20-27-12.json,7,7,keystroke,//*[@id='reply_to_comment_1042264_comment'],Comment,,,,textarea,,
410 @ 2023-12-31-20-27-12.json,9,9,scroll,,,,,,,,
410 @ 2023-12-31-20-27-12.json,11,11,scroll,,,,,,,,
410 @ 2023-12-31-20-27-12.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/form[1]/div[3]/button,,,,,button,Post,
410 @ 2024-01-06-17-34-32.json,1,1,scroll,,,,,,,,
410 @ 2024-01-06-17-34-32.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/nav[1]/ul/li[1]/a/strong,,,,,strong,Reply,
410 @ 2024-01-06-17-34-32.json,5,5,mouseup,//*[@id='reply_to_comment_1042264_comment'],Comment,,,,textarea,,
410 @ 2024-01-06-17-34-32.json,7,7,keystroke,//*[@id='reply_to_comment_1042264_comment'],Comment,,,,textarea,,
410 @ 2024-01-06-17-34-32.json,9,9,scroll,,,,,,,,
410 @ 2024-01-06-17-34-32.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/form[1]/div[3]/button,,,,,button,Post,
410 @ 2024-01-06-20-38-58.json,1,1,scroll,,,,,,,,
410 @ 2024-01-06-20-38-58.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/nav[1]/ul/li[1]/a/strong,,,,,strong,Reply,
410 @ 2024-01-06-20-38-58.json,5,5,mouseup,//*[@id='reply_to_comment_1042264_comment'],Comment,,,,textarea,,
410 @ 2024-01-06-20-38-58.json,7,7,keystroke,/html/body[1],,,,,body,"Jump to main content\nJump to sidebar\nPostmill\nForums\nWiki\n Submit\n MarvelsGrantMan136 \n/f/books\nFriendly reminder bookshop.org exists.\n\nSubmitted by smita16 t3_zzvi0q 1 year ago in books\n\n127 comments (1 new)\n#}\n0\n\nViewing a single comment thread. View all comments\n\nMarvelsGrantMan136 wrote 0 seconds ago\n\nReply to comment by ameliaspond in Friendly reminder bookshop.org exists. by smita16\n\nthanks! I am a big fan of your website.\n\nReply\nPermalink\nParent\nDelete\nEdit\n#}\n1\n\n0 points (+0, −0)\n\nShort URL:\n\nhttp://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:9999/59421\n\nbooks\nSubscribe\n0\n\nt5_2qh4i\n\nCreated 1 year ago\n Subscribe via RSS\nHide this forum\nToolbox\nBans\nModeration log\n\nRunning Postmill",
410 @ 2024-01-06-20-38-58.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/article[2]/div[1]/div[1]/form[1]/div[3]/button,,,,,button,Post,
