trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
171 @ 2023-12-26-11-45-53.json,1,1,mouseup,//*[@id='sort-projects-dropdown'],,button,,,button,Most stars,
171 @ 2023-12-26-11-45-53.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/ul[1]/li[6]/a,,,,,a,Most stars,
171 @ 2023-12-26-11-45-53.json,5,5,scroll,,,,,,,,
171 @ 2023-12-31-01-42-52.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/button[1]/span[1],,,,,span,Most stars,
171 @ 2023-12-31-01-42-52.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/ul[1]/li[6]/a,,,,,a,Most stars,
171 @ 2023-12-31-01-42-52.json,5,5,scroll,,,,,,,,
171 @ 2023-12-31-01-42-52.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div[1]/ul/li[4]/a,,,,,a,Next,
171 @ 2023-12-31-01-42-52.json,9,9,scroll,,,,,,,,
171 @ 2024-01-08-10-19-32.json,1,1,scroll,,,,,,,,
171 @ 2024-01-08-10-19-32.json,3,3,scroll,,,,,,,,
171 @ 2024-01-08-10-19-32.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div[1]/ul/li[5]/a,,,,,a,Next,
171 @ 2024-01-08-10-19-32.json,7,7,scroll,,,,,,,,
171 @ 2024-01-08-10-19-32.json,9,9,scroll,,,,,,,,
171 @ 2024-01-08-10-19-32.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div[1]/ul/li[5]/a,,,,,a,Next,
171 @ 2024-01-08-10-19-32.json,13,13,scroll,,,,,,,,
171 @ 2024-01-14-06-13-19.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[5]/div/div[1]/ul/li[4]/a,,,,,a,Next,
171 @ 2024-01-14-06-13-19.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/a[1]/img[1],,,,,img,,
171 @ 2024-01-14-06-13-19.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/div[1]/ul/li[1]/a/div,,,,,div,Byte Blaze,
171 @ 2024-01-14-06-13-19.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/div[3]/ul[1]/li[4]/a,,,,,a,Contributed projects,
171 @ 2024-01-14-06-13-19.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/div[3]/ul[1]/li[5]/a,,,,,a,Personal projects,
171 @ 2024-01-14-06-13-19.json,11,11,scroll,,,,,,,,
171 @ 2024-01-14-06-13-19.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[5]/div/div[1]/ul/li[4]/a,,,,,a,Next,
171 @ 2024-01-14-06-13-19.json,15,15,scroll,,,,,,,,
171 @ 2024-01-30-18-11-31.json,1,1,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/nav[1]/ul/li[1]/a/strong[1],,,,,strong,235,
171 @ 2024-01-30-18-11-31.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/button[1]/span[1],,,,,span,Updated date,
171 @ 2024-01-30-18-11-31.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/ul[1]/li[6]/a,,,,,a,Most stars,
171 @ 2024-01-30-18-11-31.json,7,7,scroll,,,,,,,,
