trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
742 @ 2023-12-31-03-44-29.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/a/span,,,,,span,New project,
742 @ 2023-12-31-03-44-29.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/h3[1],,,,,h3,Create blank project,
742 @ 2023-12-31-03-44-29.json,5,5,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2023-12-31-03-44-29.json,7,7,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2023-12-31-03-44-29.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[5]/div[1]/div[1]/label[1],,,,,label,"Private\n\nProject access must be granted explicitly to each user. If this project is part of a group, access is granted to members of the group.",
742 @ 2023-12-31-03-44-29.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
742 @ 2023-12-31-03-44-29.json,13,13,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
742 @ 2023-12-31-03-44-29.json,15,15,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
742 @ 2023-12-31-03-44-29.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
742 @ 2023-12-31-03-44-29.json,19,19,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2023-12-31-03-44-29.json,21,21,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,Abishek S\nabisubramanya27,
742 @ 2023-12-31-03-44-29.json,23,23,mouseup,//*[@id='invite-members-modal-3_search'],empty-invites-alert,text,,,input,,
742 @ 2023-12-31-03-44-29.json,25,25,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2023-12-31-03-44-29.json,27,27,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,Vinta Chen\nvinta,
742 @ 2023-12-31-03-44-29.json,29,29,mouseup,//*[@id='invite-members-modal-3_dropdown'],,,,,select,Guest\nReporter\nDeveloper\nMaintainer\nOwner,10
742 @ 2023-12-31-03-44-29.json,31,31,mouseup,//*[@id='invite-members-modal-3_dropdown'],,,,,select,Guest\nReporter\nDeveloper\nMaintainer\nOwner,10
742 @ 2023-12-31-03-44-29.json,33,33,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
742 @ 2024-01-06-15-01-52.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form[1]/div[1]/div/div/div[3]/button[1]/span,,,,,span,Create project,
742 @ 2024-01-06-15-01-52.json,3,3,mouseup,//*[@id='js-onboarding-new-project-link'],Create new...,,,,a,,
742 @ 2024-01-06-15-01-52.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/div[1]/ul/li[1]/a,,,,,a,New project/repository,
742 @ 2024-01-06-15-01-52.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2],,,,,div,"Create blank project\n\nCreate a blank project to store your files, plan your work, and collaborate on code, among other things.",
742 @ 2024-01-06-15-01-52.json,9,9,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2024-01-06-15-01-52.json,11,11,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2024-01-06-15-01-52.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[1]/div[2]/div[1]/div[1]/div,,,,,div,http://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:8023/byteblaze/,
742 @ 2024-01-06-15-01-52.json,15,15,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[5]/div[1]/div[1]/label[1]/span[1],,,,,span,Private,
742 @ 2024-01-06-15-01-52.json,17,17,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
742 @ 2024-01-06-15-01-52.json,19,19,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
742 @ 2024-01-06-15-01-52.json,21,21,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
742 @ 2024-01-06-15-01-52.json,23,23,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
742 @ 2024-01-06-15-01-52.json,25,25,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-06-15-01-52.json,27,27,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div/div/div[1]/div[1],,,,,div,Abishek S,
742 @ 2024-01-06-15-01-52.json,29,29,mouseup,//*[@id='invite-members-modal-3_search'],empty-invites-alert,text,,,input,,
742 @ 2024-01-06-15-01-52.json,31,31,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-06-15-01-52.json,33,33,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,Vinta Chen\nvinta,
742 @ 2024-01-06-15-01-52.json,35,35,mouseup,//*[@id='invite-members-modal-3_dropdown'],,,,,select,Guest\nReporter\nDeveloper\nMaintainer\nOwner,10
742 @ 2024-01-06-15-01-52.json,37,37,mouseup,//*[@id='invite-members-modal-3_dropdown'],,,,,select,Guest\nReporter\nDeveloper\nMaintainer\nOwner,10
742 @ 2024-01-06-15-01-52.json,39,39,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
742 @ 2024-01-06-20-59-19.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/a/span,,,,,span,New project,
742 @ 2024-01-06-20-59-19.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/h3[1],,,,,h3,Create blank project,
742 @ 2024-01-06-20-59-19.json,5,5,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2024-01-06-20-59-19.json,7,7,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2024-01-06-20-59-19.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[5]/div[1]/div[1]/label[1],,,,,label,"Private\n\nProject access must be granted explicitly to each user. If this project is part of a group, access is granted to members of the group.",
742 @ 2024-01-06-20-59-19.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
742 @ 2024-01-06-20-59-19.json,13,13,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
742 @ 2024-01-06-20-59-19.json,15,15,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
742 @ 2024-01-06-20-59-19.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
742 @ 2024-01-06-20-59-19.json,19,19,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-06-20-59-19.json,21,21,mouseup,/html/body[1]/div[12]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,Abishek S\nabisubramanya27,
742 @ 2024-01-06-20-59-19.json,23,23,mouseup,//*[@id='invite-members-modal-3_search'],empty-invites-alert,text,,,input,,
742 @ 2024-01-06-20-59-19.json,25,25,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-06-20-59-19.json,27,27,mouseup,/html/body[1]/div[12]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div/div/div[1]/div[1]/span,,,,,span,Vinta Chen,
742 @ 2024-01-06-20-59-19.json,29,29,mouseup,/html/body[1]/div[12]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
742 @ 2024-01-07-12-13-38.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/a,,,,,a,New project,
742 @ 2024-01-07-12-13-38.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2],,,,,div,"Create blank project\n\nCreate a blank project to store your files, plan your work, and collaborate on code, among other things.",
742 @ 2024-01-07-12-13-38.json,5,5,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2024-01-07-12-13-38.json,7,7,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2024-01-07-12-13-38.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[1]/div[2]/div[1]/div[1]/div[1]/button[1]/span[1]/span/span,,,,,span,‎Pick a group or namespace‎,
742 @ 2024-01-07-12-13-38.json,11,11,scroll,,,,,,,,
742 @ 2024-01-07-12-13-38.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[1]/div[2]/div[1]/div[1]/div[1]/ul[1]/div/div/li[14]/button/div/p,,,,,p,byteblaze,
742 @ 2024-01-07-12-13-38.json,15,15,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[5]/div[1]/div[1]/label[1],,,,,label,"Private\n\nProject access must be granted explicitly to each user. If this project is part of a group, access is granted to members of the group.",
742 @ 2024-01-07-12-13-38.json,17,17,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
742 @ 2024-01-07-12-13-38.json,19,19,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
742 @ 2024-01-07-12-13-38.json,21,21,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/ul[1]/li[5]/a/span,,,,,span,Members,
742 @ 2024-01-07-12-13-38.json,23,23,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
742 @ 2024-01-07-12-13-38.json,25,25,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-07-12-13-38.json,27,27,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div/div/div[1]/span[1],,,,,span,abisubramanya27,
742 @ 2024-01-07-12-13-38.json,29,29,mouseup,//*[@id='invite-members-modal-3_search'],empty-invites-alert,text,,,input,,
742 @ 2024-01-07-12-13-38.json,31,31,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-07-12-13-38.json,33,33,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,Vinta Chen\nvinta,
742 @ 2024-01-07-12-13-38.json,35,35,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
742 @ 2024-01-14-03-53-22.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[1],,,,,path,,
742 @ 2024-01-14-03-53-22.json,3,3,mouseup,//*[@id='js-onboarding-new-project-link'],Create new...,,,,a,,
742 @ 2024-01-14-03-53-22.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/div[1]/ul/li[1]/a,,,,,a,New project/repository,
742 @ 2024-01-14-03-53-22.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/h3[1],,,,,h3,Create blank project,
742 @ 2024-01-14-03-53-22.json,9,9,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
742 @ 2024-01-14-03-53-22.json,11,11,keystroke,/html/body[1],,,,,body,"Skip to content\nGitLab\n/\n13\n8\n5\nHelp\nThe form contains the following error:\nPath has already been taken\nCreate blank project\n\nCreate a blank project to store your files, plan your work, and collaborate on code, among other things.\n\nNew project\nCreate blank project\nProject name\nProject URL\nhttp://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:8023/byteblaze/\n/\nProject slug\nWant to organize several dependent projects under the same namespace? Create a group.\nVisibility Level \n Private\n\nProject access must be granted explicitly to each user. If this project is part of a group, access is granted to members of the group.\n\n Internal\n\nThe project can be accessed by any logged in user except external users.\n\n Public\n\nThe project can be accessed without any authentication.\n\nProject Configuration\nInitialize repository with a README\n\nAllows you to immediately clone this project’s repository. Skip this if you plan to push up an existing repository.\n\nEnable Static Application Security Testing (SAST)\n\nAnalyze your source code for known security vulnerabilities. Learn more.\n\nCreate project\n Cancel",
742 @ 2024-01-14-03-53-22.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[5]/div[1]/div[1]/label[1],,,,,label,"Private\n\nProject access must be granted explicitly to each user. If this project is part of a group, access is granted to members of the group.",
742 @ 2024-01-14-03-53-22.json,15,15,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
742 @ 2024-01-14-03-53-22.json,17,17,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
742 @ 2024-01-14-03-53-22.json,19,19,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
742 @ 2024-01-14-03-53-22.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
742 @ 2024-01-14-03-53-22.json,23,23,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-14-03-53-22.json,25,25,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-14-03-53-22.json,27,27,keypress,//*[@id='project_name'],,text,My awesome project,,input,,planne
742 @ 2024-01-14-03-53-22.json,29,29,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
