trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
327 @ 2023-12-26-22-37-29.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2023-12-26-22-37-29.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2023-12-26-22-37-29.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,iphone 12 phone case
327 @ 2023-12-26-22-37-29.json,7,7,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2023-12-26-22-37-29.json,9,9,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2023-12-26-22-37-29.json,11,11,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2023-12-27-12-19-57.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2023-12-27-12-19-57.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2023-12-27-12-19-57.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,iphone 12 phone case
327 @ 2023-12-27-12-19-57.json,7,7,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2023-12-27-12-19-57.json,9,9,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2024-01-01-17-29-21.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2024-01-01-17-29-21.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2024-01-01-17-29-21.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,iphone 12 phone case
327 @ 2024-01-01-17-29-21.json,7,7,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2024-01-01-17-29-21.json,9,9,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2024-01-01-17-29-21.json,11,11,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2024-01-01-17-29-21.json,13,13,scroll,,,,,,,,
327 @ 2024-01-06-13-34-01.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2024-01-06-13-34-01.json,3,3,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2024-01-06-13-34-01.json,5,5,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
327 @ 2024-01-06-13-34-01.json,7,7,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,iphone 12 phone case
327 @ 2024-01-06-13-34-01.json,9,9,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2024-01-06-13-34-01.json,11,11,mouseup,//*[@id='sorter'],,,,,select,Product Name\nPrice\nRelevance,relevance
327 @ 2024-01-06-13-34-01.json,13,13,scroll,,,,,,,,
