trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
336 @ 2024-01-01-14-19-33.json,1,1,mouseup,//*[@id='idPdN9zsKW'],,,,,a,My Account,
336 @ 2024-01-01-14-19-33.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-01-14-19-33.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a,,,,,a,Page\nNext,
336 @ 2024-01-01-14-19-33.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[2]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-01-14-19-33.json,9,9,scroll,,,,,,,,
336 @ 2024-01-02-15-21-11.json,1,1,mouseup,//*[@id='id2AZTTTMO'],,,,,a,My Account,
336 @ 2024-01-02-15-21-11.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-02-15-21-11.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a,,,,,a,Page\nNext,
336 @ 2024-01-02-15-21-11.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[2]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,1,1,mouseup,//*[@id='idpSpJeEEA'],,,,,a,My Account,
336 @ 2024-01-04-15-02-17.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[2]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[3]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[4]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,21,21,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[5]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,23,23,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,25,25,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[6]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,29,29,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[7]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,31,31,scroll,,,,,,,,
336 @ 2024-01-04-15-02-17.json,33,33,scroll,,,,,,,,
336 @ 2024-01-04-15-02-17.json,35,35,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,37,37,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[8]/td[5],,,,,td,View Order Reorder,
336 @ 2024-01-04-15-02-17.json,39,39,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[8]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,41,41,scroll,,,,,,,,
336 @ 2024-01-04-15-02-17.json,43,43,scroll,,,,,,,,
336 @ 2024-01-04-15-02-17.json,45,45,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,47,47,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[9]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,49,49,scroll,,,,,,,,
336 @ 2024-01-04-15-02-17.json,51,51,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,53,53,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[10]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,55,55,scroll,,,,,,,,
336 @ 2024-01-04-15-02-17.json,57,57,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,59,59,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
336 @ 2024-01-04-15-02-17.json,61,61,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,63,63,scroll,,,,,,,,
336 @ 2024-01-04-15-02-17.json,65,65,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-04-15-02-17.json,67,67,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a,,,,,a,Page\n2,
336 @ 2024-01-04-15-02-17.json,69,69,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[2]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-04-15-02-17.json,71,71,scroll,,,,,,,,
336 @ 2024-01-06-13-49-21.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[2]/td[5]/a[1]/span,,,,,span,View Order,
336 @ 2024-01-06-13-49-21.json,3,3,mouseup,//*[@id='idzhiCPqfI'],,,,,a,My Account,
336 @ 2024-01-06-13-49-21.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
336 @ 2024-01-06-13-49-21.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
336 @ 2024-01-06-13-49-21.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[2]/td[5]/a[1]/span,,,,,span,View Order,
