trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
771 @ 2024-01-05-01-31-39.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1]/span,,,,,span,MARKETING,
771 @ 2024-01-05-01-31-39.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[2]/a/span,,,,,span,Pending Reviews,
771 @ 2024-01-05-01-31-39.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[2]/table/tbody[1]/tr[1]/td[1]/label,,,,,label,,
771 @ 2024-01-05-01-31-39.json,7,7,mouseup,//*[@id='id_256'],,checkbox,,,input,,352
771 @ 2024-01-05-01-31-39.json,9,9,mouseup,//*[@id='id_399'],,checkbox,,,input,,347
771 @ 2024-01-05-01-31-39.json,11,11,mouseup,//*[@id='reviewGrid_massaction-select'],,,,,select,Actions\nDelete\nUpdate Status,
771 @ 2024-01-05-01-31-39.json,13,13,mouseup,//*[@id='reviewGrid_massaction-select'],,,,,select,Actions\nDelete\nUpdate Status,
771 @ 2024-01-05-01-31-39.json,15,15,mouseup,//*[@id='status'],,,,,select,Approved\nPending\nNot Approved,
771 @ 2024-01-05-01-31-39.json,17,17,mouseup,//*[@id='status'],,,,,select,Approved\nPending\nNot Approved,
771 @ 2024-01-05-01-31-39.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[1]/div[2]/div[1]/form[1]/div/button[1]/span,,,,,span,Submit,
771 @ 2024-01-06-12-54-47.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[2]/a/span,,,,,span,Pending Reviews,
771 @ 2024-01-06-12-54-47.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[2]/a/span,,,,,span,Pending Reviews,
771 @ 2024-01-06-12-54-47.json,5,5,scroll,,,,,,,,
771 @ 2024-01-06-12-54-47.json,7,7,mouseup,//*[@id='id_997'],,checkbox,,,input,,352
771 @ 2024-01-06-12-54-47.json,9,9,mouseup,//*[@id='id_586'],,checkbox,,,input,,349
771 @ 2024-01-06-12-54-47.json,11,11,mouseup,//*[@id='id_326'],,checkbox,,,input,,347
771 @ 2024-01-06-12-54-47.json,13,13,scroll,,,,,,,,
771 @ 2024-01-06-12-54-47.json,15,15,mouseup,//*[@id='reviewGrid_massaction-select'],,,,,select,Actions\nDelete\nUpdate Status,
771 @ 2024-01-06-12-54-47.json,17,17,mouseup,//*[@id='reviewGrid_massaction-select'],,,,,select,Actions\nDelete\nUpdate Status,
771 @ 2024-01-06-12-54-47.json,19,19,mouseup,//*[@id='status'],,,,,select,Approved\nPending\nNot Approved,
771 @ 2024-01-06-12-54-47.json,21,21,mouseup,//*[@id='status'],,,,,select,Approved\nPending\nNot Approved,
771 @ 2024-01-06-12-54-47.json,23,23,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[1]/div[2]/div[1]/form[1]/div/button[1]/span,,,,,span,Submit,
771 @ 2024-01-07-21-59-49.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1]/span,,,,,span,MARKETING,
771 @ 2024-01-07-21-59-49.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[2]/a/span,,,,,span,Pending Reviews,
771 @ 2024-01-07-21-59-49.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[2]/table/tbody[1]/tr[1]/td[2],,,,,td,352,
771 @ 2024-01-07-21-59-49.json,7,7,mouseup,//*[@id='status_id'],,,,,select,Approved\nPending\nNot Approved,2
771 @ 2024-01-07-21-59-49.json,9,9,mouseup,//*[@id='status_id'],,,,,select,Approved\nPending\nNot Approved,2
771 @ 2024-01-07-21-59-49.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[5]/span,,,,,span,Save and Next,
771 @ 2024-01-07-21-59-49.json,13,13,mouseup,//*[@id='status_id'],,,,,select,Approved\nPending\nNot Approved,2
771 @ 2024-01-07-21-59-49.json,15,15,mouseup,//*[@id='status_id'],,,,,select,Approved\nPending\nNot Approved,2
771 @ 2024-01-07-21-59-49.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[4]/span,,,,,span,Save Review,
