trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
654 @ 2023-12-27-23-19-13.json,1,1,mouseup,//*[@id='idv1mGEyAX'],,,,,a,My Account,
654 @ 2023-12-27-23-19-13.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
654 @ 2023-12-27-23-19-13.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[7]/td[5]/a[1]/span,,,,,span,View Order,
654 @ 2023-12-27-23-19-13.json,7,7,scroll,,,,,,,,
654 @ 2023-12-27-23-19-13.json,9,9,mouseup,/html/body[1]/div[2]/footer[1]/div/ul[1]/li[4]/a,,,,,a,Contact Us,
654 @ 2023-12-27-23-19-13.json,11,11,mouseup,//*[@id='comment'],,,,,textarea,,
654 @ 2023-12-27-23-19-13.json,13,13,keystroke,//*[@id='comment'],,,,,textarea,,I am requesti
654 @ 2023-12-29-01-19-40.json,1,1,mouseup,//*[@id='idtfXY0MiC'],,,,,a,My Account,
654 @ 2023-12-29-01-19-40.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
654 @ 2023-12-29-01-19-40.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
654 @ 2023-12-29-01-19-40.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[5]/td[5]/a[1]/span,,,,,span,View Order,
654 @ 2023-12-29-01-19-40.json,9,9,scroll,,,,,,,,
654 @ 2023-12-29-01-19-40.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[2]/div[2]/table/tbody[2]/tr/td[2],,,,,td,B09P7BFL4H,
654 @ 2023-12-29-01-19-40.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[2]/div[2]/table/tbody[2]/tr/td[2],,,,,td,B09P7BFL4H,
