trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
122 @ 2023-12-28-01-25-17.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
122 @ 2023-12-28-01-25-17.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[1]/ul/li[2]/div[1]/ul/li[2]/a/span,,,,,span,By Products,
122 @ 2023-12-28-01-25-17.json,5,5,mouseup,//*[@id='gridProducts_filter_name'],,text,,,input,,
122 @ 2023-12-28-01-25-17.json,7,7,keystroke,//*[@id='gridProducts_filter_name'],,text,,,input,,
122 @ 2023-12-28-01-25-17.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[1]/div[2]/div[1]/button[1]/span,,,,,span,Search,
122 @ 2023-12-28-01-25-17.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[2]/table/tbody[1]/tr/td[7]/a,,,,,a,Show Reviews,
122 @ 2023-12-28-01-25-17.json,13,13,scroll,,,,,,,,
122 @ 2023-12-28-15-02-35.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1]/span,,,,,span,MARKETING,
122 @ 2023-12-28-15-02-35.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
122 @ 2023-12-28-15-02-35.json,5,5,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
122 @ 2023-12-28-15-02-35.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
122 @ 2023-12-28-15-02-35.json,9,9,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,olivia
122 @ 2023-12-28-15-02-35.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[2]/table/tbody[1]/tr[3]/td[7],,,,,td,I recently purchased the Olivia 1/4 Zip Light J...,
122 @ 2023-12-31-10-12-50.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
122 @ 2023-12-31-10-12-50.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a,,,,,a,All Reviews,
122 @ 2023-12-31-10-12-50.json,5,5,mouseup,//*[@id='reviewGrid_filter_type'],,,,,select,Administrator\nCustomer\nGuest,
122 @ 2023-12-31-10-12-50.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
122 @ 2023-12-31-10-12-50.json,9,9,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,olivia
122 @ 2023-12-31-10-12-50.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[2]/table/tbody[1]/tr[3]/td[7],,,,,td,I recently purchased the Olivia 1/4 Zip Light J...,
122 @ 2024-01-08-19-52-31.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
122 @ 2024-01-08-19-52-31.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
122 @ 2024-01-08-19-52-31.json,5,5,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
122 @ 2024-01-08-19-52-31.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
122 @ 2024-01-08-19-52-31.json,9,9,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,olivia
