trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
810 @ 2024-01-01-18-12-32.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[2]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,design,
810 @ 2024-01-01-18-12-32.json,3,3,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/a[1]/span[3],,,,,span,21,
810 @ 2024-01-01-18-12-32.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-01-18-12-32.json,7,7,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-01-18-12-32.json,9,9,keypress,/div/div/input[1],Search,,,,input,,flash
810 @ 2024-01-01-18-12-32.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[2]/div[1]/div[1]/a,,,,,a,Add documentation on using Flash alerts in dialog components,
810 @ 2024-01-01-18-12-32.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
810 @ 2024-01-01-18-12-32.json,15,15,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[2]/input[1],,search,Search users,,input,,
810 @ 2024-01-01-18-12-32.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[3]/ul/li/a,,,,,a,Byte Blaze\n@byteblaze,
810 @ 2024-01-03-01-50-10.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
810 @ 2024-01-03-01-50-10.json,3,3,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
810 @ 2024-01-03-01-50-10.json,5,5,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
810 @ 2024-01-03-01-50-10.json,7,7,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,primer desig
810 @ 2024-01-03-01-50-10.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div/div/div/ul[1]/li[1]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Primer /,
810 @ 2024-01-03-01-50-10.json,11,11,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
810 @ 2024-01-03-01-50-10.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div,,,,,div,,
810 @ 2024-01-03-01-50-10.json,15,15,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-03-01-50-10.json,17,17,keypress,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div[2]/div/input[1],Search,,,,input,,aler
810 @ 2024-01-03-01-50-10.json,19,19,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[1]/div[1]/div[1]/a,,,,,a,Add documentation on using Flash alerts in dialog components,
810 @ 2024-01-03-01-50-10.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
810 @ 2024-01-03-01-50-10.json,23,23,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[3]/ul/li[6]/a/span[2]/strong[1],,,,,strong,Byte Blaze,
810 @ 2024-01-07-14-29-58.json,1,1,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
810 @ 2024-01-07-14-29-58.json,3,3,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
810 @ 2024-01-07-14-29-58.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div/ul/li/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Primer /,
810 @ 2024-01-07-14-29-58.json,7,7,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
810 @ 2024-01-07-14-29-58.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-07-14-29-58.json,11,11,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-07-14-29-58.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[3]/button/svg/use,,,,,use,,
810 @ 2024-01-07-14-29-58.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[1]/div[1]/div[1]/a,,,,,a,Add documentation on using Flash alerts in dialog components,
810 @ 2024-01-07-14-29-58.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
810 @ 2024-01-07-14-29-58.json,19,19,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[2]/input[1],,search,Search users,,input,,
810 @ 2024-01-07-14-29-58.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[3]/ul/li/a/span[1]/img,,,,,img,,
810 @ 2024-01-07-14-29-58.json,23,23,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
810 @ 2024-01-07-14-29-58.json,25,25,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[3]/ul/li/a/span[2]/strong[1],,,,,strong,Byte Blaze (Busy),
810 @ 2024-01-07-22-33-14.json,1,1,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
810 @ 2024-01-07-22-33-14.json,3,3,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
810 @ 2024-01-07-22-33-14.json,5,5,keypress,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,primer design
810 @ 2024-01-07-22-33-14.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,design,
810 @ 2024-01-07-22-33-14.json,9,9,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
810 @ 2024-01-07-22-33-14.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-07-22-33-14.json,13,13,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-07-22-33-14.json,15,15,keypress,/div/div/input[1],Search,,,,input,,alert
810 @ 2024-01-07-22-33-14.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[1]/div[1]/div[1]/a,,,,,a,Add documentation on using Flash alerts in dialog components,
810 @ 2024-01-07-22-33-14.json,19,19,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
810 @ 2024-01-07-22-33-14.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[3]/ul/li[6]/a/span[2]/strong[1],,,,,strong,Byte Blaze (Busy),
810 @ 2024-01-07-22-33-14.json,23,23,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/ul[1]/li[3]/a,Issues,,,,a,List,
810 @ 2024-01-07-22-33-14.json,25,25,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-07-22-33-14.json,27,27,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-07-22-33-14.json,29,29,keypress,/div/div/input[1],Search,,,,input,,alert
810 @ 2024-01-07-22-33-14.json,31,31,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[2]/div[1]/div[1]/a,,,,,a,Clarify usage of flash alert,
810 @ 2024-01-07-22-33-14.json,33,33,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
810 @ 2024-01-07-22-33-14.json,35,35,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[3]/ul/li[3]/a/span[2]/span[1],,,,,span,@byteblaze,
810 @ 2024-01-14-05-46-56.json,1,1,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[2]/div[2]/div/div/div/a/span/div[1],,,,,div,emplums,
810 @ 2024-01-14-05-46-56.json,3,3,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
810 @ 2024-01-14-05-46-56.json,5,5,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
810 @ 2024-01-14-05-46-56.json,7,7,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,primer design guid
810 @ 2024-01-14-05-46-56.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div/div/div/ul[1]/li/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Primer /,
810 @ 2024-01-14-05-46-56.json,11,11,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/a[1],Issues,,,,a,Issues\n21,
810 @ 2024-01-14-05-46-56.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-14-05-46-56.json,15,15,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,primer design guid
810 @ 2024-01-14-05-46-56.json,17,17,keypress,/div/div/input[1],Search,,,,input,,alert
810 @ 2024-01-14-05-46-56.json,19,19,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[1]/div[1]/div[1]/a,,,,,a,Add documentation on using Flash alerts in dialog components,
810 @ 2024-01-14-05-46-56.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
810 @ 2024-01-14-05-46-56.json,23,23,keystroke,/div/div/input[1],Search,,,,input,,alert
810 @ 2024-01-14-05-46-56.json,25,25,keypress,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[2]/input[1],,search,Search users,,input,,byte blaze
810 @ 2024-01-14-05-46-56.json,27,27,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
810 @ 2024-01-14-05-46-56.json,29,29,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-14-05-46-56.json,31,31,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
810 @ 2024-01-14-05-46-56.json,33,33,keypress,/div/div/input[1],Search,,,,input,,alert
810 @ 2024-01-14-05-46-56.json,35,35,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[2]/div[1]/div[1]/a,,,,,a,Clarify usage of flash alert,
810 @ 2024-01-14-05-46-56.json,37,37,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[2]/div[2]/span/button,,button,,,button,assign yourself,
