trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
446 @ 2023-12-25-12-50-32.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
446 @ 2023-12-25-12-50-32.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
446 @ 2023-12-25-12-50-32.json,5,5,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,"404s, bad hos"
446 @ 2023-12-25-12-50-32.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/section[1]/nav/ul[1]/li[2]/a/span[1],,,,,span,Issues,
446 @ 2023-12-25-12-50-32.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div[2]/div/div[1]/span[1]/a[1]/span,,,,,span,"[Bug] 404s, bad host, timeouts, bad urls for URLs linked from website",
446 @ 2023-12-25-12-50-32.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[1]/div[1]/a,,,,,a,Edit,
446 @ 2023-12-25-12-50-32.json,13,13,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[2]/input[1],,search,Search users,,input,,
446 @ 2023-12-25-12-50-32.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/aside[1]/div/form[1]/div[1]/div[2]/div[1]/div[1]/div[3]/ul/li/a/span[2]/strong[1],,,,,strong,Roshan Jossy,
446 @ 2023-12-27-13-18-17.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
446 @ 2023-12-27-13-18-17.json,3,3,keystroke,/html/body[1],,,,,body,Skip to content\nGitLab\n/\n12\n8\n3\nHelp\nMerge requests\nSelect project to create merge request\nOpen\n5\nMerged\n147\nClosed\n7\nAll\n159\nRecent searches\nReviewer\n=\nByte Blaze\nCreated date\nWIP - Post: Pitfalls of accessible components\na11yproject/a11yproject.com!1490 · created 1 year ago by Erik Kroes\n 26\nupdated 9 months ago\nHow to: Article how to make an accessible nav with dropdowns\na11yproject/a11yproject.com!1472 · created 1 year ago by James Bateson\n 50\nupdated 9 months ago\nFeat/toggle checklist groups\na11yproject/a11yproject.com!1280 · created 2 years ago by rachel fischoff   \nchecklist\n \njavascript\n \nmarkup\n Approved\n 22\nupdated 9 months ago\nfeat: add WCAG levels\na11yproject/a11yproject.com!1270 · created 2 years ago by Agustina Chaer   \ndata\n \njavascript\n \nmarkup\n \nstyling\n 18\nupdated 2 days ago\nFix card focus edge cases\na11yproject/a11yproject.com!1265 · created 2 years ago by EJ Mason   \naccessibility\n \nstyling\n 1\nupdated 9 months ago,
