trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
245 @ 2023-12-29-16-30-24.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
245 @ 2023-12-29-16-30-24.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
245 @ 2023-12-29-16-30-24.json,5,5,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
245 @ 2023-12-29-16-30-24.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
245 @ 2023-12-29-16-30-24.json,9,9,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,antonia
245 @ 2023-12-29-16-30-24.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[2]/table/tbody[1]/tr[1]/td[6],,,,,td,Merrie,
245 @ 2023-12-29-16-30-24.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[1]/span,,,,,span,Back,
245 @ 2023-12-29-16-30-24.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[2]/table/tbody[1]/tr[2]/td[6],,,,,td,Shaunte,
245 @ 2023-12-31-18-49-58.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1]/span,,,,,span,MARKETING,
245 @ 2023-12-31-18-49-58.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a,,,,,a,All Reviews,
245 @ 2023-12-31-18-49-58.json,5,5,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
245 @ 2023-12-31-18-49-58.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
245 @ 2023-12-31-18-49-58.json,9,9,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,antonia
245 @ 2023-12-31-18-49-58.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[2]/table/tbody[1]/tr[2]/td[7],,,,,td,I would never wear this bra to anything but a l...,
245 @ 2024-01-06-23-51-10.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[2]/td[3]/div,,,,,div,sean.miller@gmail.com,
245 @ 2024-01-06-23-51-10.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
245 @ 2024-01-06-23-51-10.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
245 @ 2024-01-06-23-51-10.json,7,7,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,olivia
245 @ 2024-01-06-23-51-10.json,9,9,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,olivia
245 @ 2024-01-06-23-51-10.json,11,11,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,olivia
245 @ 2024-01-06-23-51-10.json,13,13,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,antoni
245 @ 2024-01-13-07-01-31.json,1,1,mouseup,//*[@id='back'],,button,,,button,Back,
245 @ 2024-01-13-07-01-31.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1],,,,,a,CATALOG,
245 @ 2024-01-13-07-01-31.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Products,
245 @ 2024-01-13-07-01-31.json,7,7,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
245 @ 2024-01-13-07-01-31.json,9,9,keystroke,//*[@id='html-body'],,,,,body,DASHBOARD\nSALES\nCATALOG\nCUSTOMERS\nMARKETING\nCONTENT\nREPORTS\nSTORES\nSYSTEM\nFIND PARTNERS & EXTENSIONS\nSystem Messages: 1\nFailed to synchronize data to the Magento Business Intelligence service. Retry Synchronization\nEdit Review\nadmin\n Back\nReset\nDelete Review\nSave Review\nPrevious\nSave and Previous\nSave and Next\nNext\nReview Details\n\n\nProduct\nOlivia 1/4 Zip Light Jacket\nAuthor\nEmma Lopez (emma.lopez@gmail.com)\nSummary Rating\nDetailed Rating\nRating \n★\n★\n★\n★\n★\nStatus\nApproved\nPending\nNot Approved\nNickname\nSummary of Review\nReview\n\n Copyright © 2024 Magento Commerce Inc. All rights reserved.\n\nMagento ver. 2.4.6\n\nPrivacy Policy | Account Activity | Report an Issue,
245 @ 2024-01-13-07-01-31.json,11,11,keypress,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,Antonia racer tank
245 @ 2024-01-13-07-01-31.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[1]/td[4]/div,,,,,div,Antonia Racer Tank,
245 @ 2024-01-13-07-01-31.json,15,15,scroll,,,,,,,,
245 @ 2024-01-13-07-01-31.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[5]/div[1]/strong,,,,,strong,Product Reviews,
245 @ 2024-01-13-07-01-31.json,19,19,scroll,,,,,,,,
