trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
438 @ 2023-12-27-23-53-12.json,1,1,mouseup,//*[@id='idv1mGEyAX'],,,,,a,My Account,
438 @ 2023-12-27-23-53-12.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
438 @ 2023-12-27-23-53-12.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
438 @ 2023-12-27-23-53-12.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[4]/a/span[2],,,,,span,3,
438 @ 2023-12-27-23-53-12.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[4]/td[5]/a[1]/span,,,,,span,View Order,
438 @ 2023-12-27-23-53-12.json,11,11,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
438 @ 2023-12-27-23-53-12.json,13,13,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
438 @ 2023-12-27-23-53-12.json,15,15,mouseup,/html/body[1]/div[2]/header[1]/div[2]/div[2]/div[2]/form/div[2]/button,Search,submit,,,button,Search,
438 @ 2023-12-27-23-53-12.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li/div/div[1]/div[2]/div/div[1]/form/button[1]/span,,,,,span,Add to Cart,
438 @ 2023-12-27-23-53-12.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div/div/a,,,,,a,shopping cart,
438 @ 2023-12-27-23-53-12.json,21,21,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[2]/div[1]/ul[1]/li[1]/button/span,,,,,span,Proceed to Checkout,
438 @ 2023-12-27-23-53-12.json,23,23,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div[1]/div[4]/ol/li[2]/div/div[3]/form/div[3]/div/button/span,,,,,span,Next,
438 @ 2023-12-27-23-53-12.json,25,25,mouseup,/html/body[1]/div[3]/main[1]/div[2]/div/div[1]/div[4]/ol/li[3]/div/form/fieldset[1]/div[2]/div/div/div[2]/div[2]/div[4]/div/button/span,,,,,span,Place Order,
438 @ 2024-01-05-10-41-27.json,1,1,mouseup,//*[@id='idpSpJeEEA'],,,,,a,My Account,
438 @ 2024-01-05-10-41-27.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
438 @ 2024-01-05-10-41-27.json,5,5,scroll,,,,,,,,
438 @ 2024-01-05-10-41-27.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[6]/a,,,,,a,Page\nNext,
438 @ 2024-01-05-10-41-27.json,9,9,scroll,,,,,,,,
438 @ 2024-01-05-10-41-27.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[7]/a,,,,,a,Page\nNext,
438 @ 2024-01-05-10-41-27.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[7]/td[5]/a[1]/span,,,,,span,View Order,
438 @ 2024-01-05-10-41-27.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[1]/div[2]/div/a[1]/span,,,,,span,Reorder,
438 @ 2024-01-05-10-41-27.json,17,17,scroll,,,,,,,,
438 @ 2024-01-05-10-41-27.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[2]/form[1]/div[1]/table/tbody[1]/tr[2]/td/div/a[3]/span,,,,,span,Remove item,
438 @ 2024-01-05-10-41-27.json,21,21,scroll,,,,,,,,
438 @ 2024-01-05-10-41-27.json,23,23,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[2]/form[1]/div[1]/table/tbody[2]/tr[2]/td/div/a[3]/span,,,,,span,Remove item,
438 @ 2024-01-05-10-41-27.json,25,25,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[2]/div[1]/ul[1]/li[1]/button/span,,,,,span,Proceed to Checkout,
438 @ 2024-01-05-10-41-27.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div[1]/div[4]/ol/li[2]/div/div[3]/form/div[3]/div/button/span,,,,,span,Next,
438 @ 2024-01-05-10-41-27.json,29,29,mouseup,/html/body[1]/div[3]/main[1]/div[2]/div/div[1]/div[4]/ol/li[3]/div/form/fieldset[1]/div[2]/div/div/div[2]/div[2]/div[4]/div/button/span,,,,,span,Place Order,
438 @ 2024-02-16-20-35-17.json,1,1,mouseup,//*[@id='idsGr8QX8O'],,,,,a,My Account,
438 @ 2024-02-16-20-35-17.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
438 @ 2024-02-16-20-35-17.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
438 @ 2024-02-16-20-35-17.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[4]/a/span[2],,,,,span,3,
438 @ 2024-02-16-20-35-17.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[6]/td[5]/a[1]/span,,,,,span,View Order,
438 @ 2024-02-16-20-35-17.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[2]/div[2]/table/tbody[2]/tr/td[2],,,,,td,B017SK5E3M,
438 @ 2024-02-16-20-35-17.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[2]/div[2]/table/tbody[2]/tr/td[2],,,,,td,B017SK5E3M,
438 @ 2024-02-16-20-35-17.json,15,15,keystroke,//*[@id='html-body'],,,,,body,"My AccountMy Wish List 5 items Sign Out  Welcome, Emma Lopez!\nSkip to Content\nMy Cart\nSearch\nAdvanced Search\nSearch\nBeauty & Personal Care\nSports & Outdoors\nClothing, Shoes & Jewelry\nHome & Kitchen\nOffice Products\nTools & Home Improvement\nHealth & Household\nPatio, Lawn & Garden\nElectronics\nCell Phones & Accessories\nVideo Games\nGrocery & Gourmet Food\nOrder # 000000177\nCanceled\nOrder Date: October 18, 2022\nReorder\nPrint Order\nItems Ordered\nItems Ordered\nItems Ordered\nProduct Name	SKU	Price	Qty	Subtotal\n\nTFCFL Industrial Wheel Pulley Wall Light,1-Light Rustic Iron Sconce Hallway Wall Light Fixture Pulley Design Lift Pulley Wall Lamp 19.6""H 6.5""W E27 Bulb (Black)\nColor\nRusty\n	B08PVHRRB7	\n$45.99\n	\nOrdered1\n	\n$45.99\n\n\nManhattan Comforts Nacka TV Stand 2.0, Oak and White\n	B017SK5E3M	\n$523.34\n	\nOrdered1\n	\n$523.34\n\n\nINLIFE L Shape 6-Seater Sectional Sofa Faux Leather Sofa Couches Chesterfield Corner Sofa for Living Room,Office,Lobby Brown 102.4""x 80.7""x 28.7"" (LxWxH)\n	B09Q61PFJD	\n$1,541.99\n	\nOrdered1\n	\n$1,541.99\n\nSubtotal	$2,111.32\nShipping & Handling	$15.00\nGrand Total	$2,126.32\nOrder Information\nShipping Address\nEmma Lopez\n101 S San Mateo Dr\nSan Mateo, California, 94010\nUnited States\nT: 6505551212\nShipping Method\nFlat Rate - Fixed\nBilling Address\nEmma Lopez\n101 S San Mateo Dr\nSan Mateo, California, 94010\nUnited States\nT: 6505551212\nPayment Method\nCheck / Money order\nMy Account\nMy Account\nMy Orders\nMy Downloadable Products\nMy Wish List\nAddress Book\nAccount Information\nStored Payment Methods\nMy Product Reviews\nNewsletter Subscriptions\nCompare Products\nYou have no items to compare.\nRecently Ordered\nAdd to Cart\nUttermost Volterra Crackled Taupe-Gray Ceramic Table Lamp\nAdd to Cart\nView All\nMy Wish List 5 items\nTide PODS Spring Meadow Scent HE Turbo Laundry Detergent Pacs, 81 Count\n\n$63.97\n\nAdd to Cart \nRemove This Item\nLight Blue Simple Summer New Low Heels Slippers for Women Fashion Chunky Heels Pointed Toe Wine Glasses Sandals Comfortable Walking Shoes Ladies All-Match Sexy Party Shoes\n\n$14.59\n\nAdd to Cart \nRemove This Item\nDkRgVNY Lace Spcling Lingerie Womens Sexy Hollow Out Underwear Bodysuit One Piece Snap Crotch Clubwear Teddy Bodysuit\n\n$11.09\n\nAdd to Cart \nRemove This Item\nGo to Wish List\nSign Up for Our Newsletter:\nSubscribe\nPrivacy and Cookie Policy\nSearch Terms\nAdvanced Search\nContact Us\nCopyright © 2013-present Magento, Inc. All rights reserved.\nHelp Us Keep Magento Healthy Report All Bugs",
438 @ 2024-02-16-20-35-17.json,17,17,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
438 @ 2024-02-16-20-35-17.json,19,19,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
438 @ 2024-02-16-20-35-17.json,21,21,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,B017SK5E3M
438 @ 2024-02-16-20-35-17.json,23,23,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li/div/div[1]/div[2]/div/div[1]/form/button[1]/span,,,,,span,Add to Cart,
438 @ 2024-02-16-20-35-17.json,25,25,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div/div/a,,,,,a,shopping cart,
438 @ 2024-02-16-20-35-17.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[2]/div[1]/ul[1]/li[1]/button,,button,,,button,Proceed to Checkout,
438 @ 2024-02-16-20-35-17.json,29,29,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div[1]/div[4]/ol/li[2]/div/div[3]/form/div[3]/div/button,,submit,,,button,Next,
438 @ 2024-02-16-20-35-17.json,31,31,mouseup,/html/body[1]/div[3]/main[1]/div[2]/div/div[1]/div[4]/ol/li[3]/div/form/fieldset[1]/div[2]/div/div/div[2]/div[2]/div[4]/div/button/span,,,,,span,Place Order,
