trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
360 @ 2023-12-31-18-49-53.json,1,1,mouseup,//*[@id='idTRUJaOdJ'],,,,,a,My Account,
360 @ 2023-12-31-18-49-53.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
360 @ 2023-12-31-18-49-53.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a,,,,,a,Page\nNext,
360 @ 2023-12-31-18-49-53.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
360 @ 2024-01-01-14-35-08.json,1,1,mouseup,//*[@id='idPdN9zsKW'],,,,,a,My Account,
360 @ 2024-01-01-14-35-08.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
360 @ 2024-01-01-14-35-08.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a,,,,,a,Page\nNext,
360 @ 2024-01-01-14-35-08.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
360 @ 2024-01-01-14-35-08.json,9,9,scroll,,,,,,,,
360 @ 2024-01-05-14-58-44.json,1,1,mouseup,//*[@id='idpSpJeEEA'],,,,,a,My Account,
360 @ 2024-01-05-14-58-44.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
360 @ 2024-01-05-14-58-44.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
360 @ 2024-01-05-14-58-44.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[7]/td[5]/a[1]/span,,,,,span,View Order,
360 @ 2024-01-05-14-58-44.json,9,9,scroll,,,,,,,,
360 @ 2024-01-06-14-09-51.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[11]/td[2],,,,,td,1/29/23,
360 @ 2024-01-06-14-09-51.json,3,3,mouseup,/html/body[1]/div[2]/header[1]/div[1]/div,,,,,div,"My AccountMy Wish List Sign In  Welcome, Emma Lopez! Create an Account\nSkip to Content",
360 @ 2024-01-06-14-09-51.json,5,5,mouseup,//*[@id='idzhiCPqfI'],,,,,a,My Account,
360 @ 2024-01-06-14-09-51.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
360 @ 2024-01-06-14-09-51.json,9,9,mouseup,//*[@id='limiter'],,,,,select,10\n20\n50,http://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:7770/sales/order/history/?limit=10
360 @ 2024-01-06-14-09-51.json,11,11,mouseup,//*[@id='limiter'],,,,,select,10\n20\n50,http://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:7770/sales/order/history/?limit=10
360 @ 2024-01-06-14-09-51.json,13,13,mouseup,//*[@id='limiter'],,,,,select,10\n20\n50,http://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:7770/sales/order/history/?limit=10
