trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
386 @ 2023-12-28-13-50-54.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
386 @ 2023-12-28-13-50-54.json,3,3,keystroke,//*[@id='html-body'],,,,,body,"My AccountMy Wish List Sign Out  Welcome, Emma Lopez!\nSkip to Content\nMy Cart\nSearch\nAdvanced Search\nSearch\nBeauty & Personal Care\nSports & Outdoors\nClothing, Shoes & Jewelry\nHome & Kitchen\nOffice Products\nTools & Home Improvement\nHealth & Household\nPatio, Lawn & Garden\nElectronics\nCell Phones & Accessories\nVideo Games\nGrocery & Gourmet Food\nHome  EYZUTAK Electroplated Magnetic Ring Holder Case, 360 Degree with Rotation Metal Finger Ring Holder Magnet Car Holder Soft Silicone Shockproof Cover for iPhone 7 iPhone 8 iPhone SE 2020 - Drak Green\nEYZUTAK Electroplated Magnetic Ring Holder Case, 360 Degree with Rotation Metal Finger Ring Holder Magnet Car Holder Soft Silicone Shockproof Cover for iPhone 7 iPhone 8 iPhone SE 2020 - Drak Green\nIN STOCK SKU B08MVSBKMD\nRating:\n75\n% of\n100\n	12  Reviews Add Your Review\n$9.99\nColor \n Black\n Dark Green\n Gray\n Light Pink\n Mint Green\n Purple\nSize \n iPhone 7 Plus/8 Plus\n iPhone 7/8/SE 2020\nQty\n	Add to Cart\nAdd to Wish List Add to Compare\nSkip to the end of the images gallery\nSkip to the beginning of the images gallery\nDetails\nReviews 12\nCustomer Reviews\nExactly as pictured\nRating	\n100%\nI love this case for several reasons. I got the emerald green and gold. It's really classy and the plastic is very glossy. The tight camera openings means that my red phone is completely hidden so no need to match your case to the color of the phone. The only downside is that with a rubberized case and the large metal area for the ring, it doesn't want to charge on a wireless charger. Easy to pop in and out of the case so I can still charge on my nightstand wireless charger but it would be nice if I didn't have to.\n\nReview by Bethany Robertson\n\nPosted on 4/20/23\n\nCute but only for a short time\nRating	\n40%\nDo not buy this. Trust me! I wanted to ignore the negative reviews and hope it would work at least for a couple months but it didn’t. It started chipping right away. The ring holder was too tight and first, then it was nice for a while, then it loosened completely and just dangled from my phone so I had to immediately replace it. Don’t waste your money.\n\nReview by N Randall\n\nPosted on 4/20/23\n\nPage\nPage\nPrevious\n \nPage\n1 \nYou're currently reading page\n2\nYou're reviewing:\nEYZUTAK Electroplated Magnetic Ring Holder Case, 360 Degree with Rotation Metal Finger Ring Holder Magnet Car Holder Soft Silicone Shockproof Cover for iPhone 7 iPhone 8 iPhone SE 2020 - Drak Green\nYour Rating\nRating	\n1 star\n2 stars\n3 stars\n4 stars\n5 stars\nNickname\nSummary\nReview\nSubmit Review\nSign Up for Our Newsletter:\nSubscribe\nPrivacy and Cookie Policy\nSearch Terms\nAdvanced Search\nContact Us\nCopyright © 2013-present Magento, Inc. All rights reserved.\nHelp Us Keep Magento Healthy Report All Bugs",
386 @ 2023-12-28-13-50-54.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,ugreen lightning
386 @ 2023-12-28-13-50-54.json,7,7,scroll,,,,,,,,
386 @ 2023-12-28-13-50-54.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/strong[1]/a,,,,,a,"UGREEN Lightning to 3.5mm Adapter Apple MFi Certified Headphone Adapter for iPhone Lightning to Audio Aux Jack Dongle Converter Compatible with iPhone 13 Mini 12 Pro SE 11 Pro Max X XR XS 8 8P, Black",
386 @ 2024-01-01-22-01-55.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
386 @ 2024-01-01-22-01-55.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
386 @ 2024-01-01-22-01-55.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,ugreen lightning to 3.5m
386 @ 2024-01-01-22-01-55.json,7,7,scroll,,,,,,,,
386 @ 2024-01-01-22-01-55.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/strong[1]/a,,,,,a,"UGREEN Lightning to 3.5mm Adapter Apple MFi Certified Headphone Adapter for iPhone Lightning to Audio Aux Jack Dongle Converter Compatible with iPhone 13 Mini 12 Pro SE 11 Pro Max X XR XS 8 8P, Black",
386 @ 2024-01-05-15-23-56.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
386 @ 2024-01-05-15-23-56.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
386 @ 2024-01-05-15-23-56.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,Ugreen lightning to 3.5mm cabl
386 @ 2024-01-05-15-23-56.json,7,7,scroll,,,,,,,,
386 @ 2024-01-05-15-23-56.json,9,9,scroll,,,,,,,,
