trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
114 @ 2023-12-28-01-09-53.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
114 @ 2023-12-28-01-09-53.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
114 @ 2023-12-28-01-09-53.json,5,5,scroll,,,,,,,,
114 @ 2023-12-28-11-16-40.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
114 @ 2023-12-28-11-16-40.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[1]/ul/li[2]/div[1]/ul/li[2]/a,,,,,a,By Products,
114 @ 2023-12-28-11-16-40.json,5,5,mouseup,//*[@id='gridProducts_filter_name'],,text,,,input,,
114 @ 2023-12-28-11-16-40.json,7,7,keystroke,//*[@id='gridProducts_filter_name'],,text,,,input,,
114 @ 2023-12-28-11-16-40.json,9,9,keypress,//*[@id='gridProducts_filter_name'],,text,,,input,,antonia
114 @ 2023-12-28-11-16-40.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[2]/table/tbody[1]/tr/td[7]/a,,,,,a,Show Reviews,
114 @ 2024-01-08-19-13-43.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
114 @ 2024-01-08-19-13-43.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[1]/ul/li[2]/div[1]/ul/li[2]/a/span,,,,,span,By Products,
114 @ 2024-01-08-19-13-43.json,5,5,mouseup,//*[@id='gridProducts_filter_name'],,text,,,input,,
114 @ 2024-01-08-19-13-43.json,7,7,keystroke,//*[@id='gridProducts_filter_name'],,text,,,input,,
114 @ 2024-01-08-19-13-43.json,9,9,keypress,//*[@id='gridProducts_filter_name'],,text,,,input,,antonia
114 @ 2024-01-08-19-13-43.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div/div/div/div[1]/div[2]/table/tbody[1]/tr/td[2],,,,,td,Antonia Racer Tank,
114 @ 2024-01-13-05-31-58.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[1]/span,,,,,span,Back,
114 @ 2024-01-13-05-31-58.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1],,,,,a,CATALOG,
114 @ 2024-01-13-05-31-58.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Products,
114 @ 2024-01-13-05-31-58.json,7,7,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
114 @ 2024-01-13-05-31-58.json,9,9,keystroke,//*[@id='html-body'],,,,,body,DASHBOARD\nSALES\nCATALOG\nCUSTOMERS\nMARKETING\nCONTENT\nREPORTS\nSTORES\nSYSTEM\nFIND PARTNERS & EXTENSIONS\nSystem Messages: 1\nFailed to synchronize data to the Magento Business Intelligence service. Retry Synchronization\nEdit Review\nadmin\n Back\nReset\nDelete Review\nSave Review\nPrevious\nSave and Previous\nSave and Next\nNext\nReview Details\n\n\nProduct\nOlivia 1/4 Zip Light Jacket\nAuthor\nEmma Lopez (emma.lopez@gmail.com)\nSummary Rating\nDetailed Rating\nRating \n★\n★\n★\n★\n★\nStatus\nApproved\nPending\nNot Approved\nNickname\nSummary of Review\nReview\n\n Copyright © 2024 Magento Commerce Inc. All rights reserved.\n\nMagento ver. 2.4.6\n\nPrivacy Policy | Account Activity | Report an Issue,
114 @ 2024-01-13-05-31-58.json,11,11,keypress,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,Antonia racer tank
114 @ 2024-01-13-05-31-58.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[1]/td[4]/div,,,,,div,Antonia Racer Tank,
114 @ 2024-01-13-05-31-58.json,15,15,scroll,,,,,,,,
114 @ 2024-01-13-05-31-58.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[5]/div[1]/strong,,,,,strong,Product Reviews,
114 @ 2024-01-13-05-31-58.json,19,19,scroll,,,,,,,,
114 @ 2024-01-13-05-31-58.json,21,21,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[5]/div[2]/fieldset/div[1]/div/div[3]/table/tbody[1]/tr[1]/td[11]/a,,,,,a,Edit,
114 @ 2024-01-13-05-31-58.json,23,23,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[1]/span,,,,,span,Back,
114 @ 2024-01-13-05-31-58.json,25,25,scroll,,,,,,,,
114 @ 2024-01-13-05-31-58.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[5]/div[1]/strong,,,,,strong,Product Reviews,
114 @ 2024-01-13-05-31-58.json,29,29,scroll,,,,,,,,
114 @ 2024-01-13-05-31-58.json,31,31,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[5]/div[2]/fieldset/div[1]/div/div[3]/table/tbody[1]/tr[2]/td[11]/a,,,,,a,Edit,
