trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
276 @ 2023-12-26-22-12-50.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
276 @ 2023-12-26-22-12-50.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
276 @ 2023-12-26-22-12-50.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,switch accessories
276 @ 2023-12-27-09-11-36.json,1,1,keypress,//*[@id='html-body'],,,,,body,"My AccountMy Wish List 14 items Sign Out  Welcome, Emma Lopez!\nSkip to Content\nMy Cart\nSearch\nAdvanced Search\nSearch\nBeauty & Personal Care\nSports & Outdoors\nClothing, Shoes & Jewelry\nHome & Kitchen\nOffice Products\nTools & Home Improvement\nHealth & Household\nPatio, Lawn & Garden\nElectronics\nCell Phones & Accessories\nVideo Games\nGrocery & Gourmet Food\nHome  Search results for: 'xbox'\nSearch results for: 'xbox'\nView as\nGrid\nList\n\nItems 1-12 of 839\n\nSort By \nProduct Name\nPrice\nRelevance\n \nSet Ascending Direction\nRelated search terms\nxbox one console\nxbox series x\nxbox one x\n4x1200mAh Rechargeable Battery for Xbox One/Xbox Series X|S, Controller Battery Pack with Xbox One Charger Station for Xbox One/ S/ X/ Elite,Rechargeable Batteries with Xbox One/Series Accessories Kit\n$24.96\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nController Rechargeable Battery Compatible for Xbox Series X|S/Xbox One/Xbox One S/Xbox One X/Xbox One Elite Wireless Controller, 2 Pack High Capacity Lithium Batteries with Charger\nRating:\n93%\n	6  Reviews\n$21.99\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nHyperkin ""Game N' Charge"" Battery Kit for Xbox Wireless Controller (Xbox Series X / Xbox Series S) (Black) - Xbox Series X;\n$19.99\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nReaSnow Cross Hair S1 Converter for PS4 Pro PS4 Slim PS4 PS3 Xbox One X Xbox One S Xbox One XBox 360 N-Switch\n$109.00\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nUniversal Black Wall Mount for XBOX 360 , XBOX One , XBOX One S , PlayStation 4 PS4 Metal Holder ViMount\nRating:\n100%\n	3  Reviews\n$1.98\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \neXtremeRate 8 Colors 40pcs Home Guide Button LED Skins Stickers with Tools for Xbox Series X/S, Xbox One Elite V1/V2, Xbox One S/X, Xbox One Standard Controller\n$13.99\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nOtterBox Mobile MagSafe Gaming Clip for Xbox One, Xbox Series X|S, Xbox Elite Series 2, and Xbox Core Wireless Controllers - (Black/Grey)\n$39.95\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nBrook Xbox One SE Adapter - Type C Version, for Xbox Elite Series 2, Xbox Series X/S Controllers, PS4 Games on PS5, Xbox Series X/S, Switch, PS4, Xbox PC(XID), Motion Control,Turbo, Remap, Audio\nRating:\n73%\n	12  Reviews\n$55.00\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nDainslef Xbox/Xbox One Controller Phone Mount, Xbox Controller Holder for Phones, Cellphone Clip, Foldable ClampFor Microsoft Xbox One/Xbox One S/Steelseries Nimbus Duo(Clip Only)\nRating:\n82%\n	11  Reviews\n$9.99\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nMoKo Xbox One Mini Green Backlight Keyboard 2.4G Receiver Wireless Chatpad Message Game Keyboard Keypad with Headset/Audio Jack for Xbox One/Xbox One S/Xbox One Elite/2/Xbox Series X/S, Black\nRating:\n70%\n	12  Reviews\n$26.99\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nXbox Wireless Controller - Phantom Magenta Special Edition - Xbox One (Renewed)\n$27.84\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\n \nUsergaing Xbox Wireless Controller Compatible with Xbox One, Xbox Series X/S, Xbox One S/X, Windows 10 PCs with 3.5mm Audio Jack-White\n$56.99\nAdd to Cart\n \nAdd to Wish List\n \nAdd to Compare\nPage\nYou're currently reading page\n1 \nPage\n2 \nPage\n3 \nPage\n4 \nPage\n5 \nPage\nNext\nShow \n12\n24\n36\n per page\nShop By\nShopping Options\nCategory\nClothing, Shoes & Jewelry 1\nitem\nHome & Kitchen 30\nitem\nOffice Products 1\nitem\nTools & Home Improvement 1\nitem\nHealth & Household 1\nitem\nElectronics 448\nitem\nCell Phones & Accessories 10\nitem\nVideo Games 347\nitem\nCompare Products\nYou have no items to compare.\nRecently Ordered\nAdd to Cart\nAtlantic Technology FS-7.0-GLB 7-channel Surround Bar (Gloss Black) (Discontinued by Manufacturer)\nAdd to Cart\nView All\nMy Wish List 14 items\nMagnetic Metal Stainless Steel D-pads Kits Directional Pad Replacement Parts for Xbox One Elite Controller, Elite Series 2, Xbox One, Xbox One S/X Controller\n\n$11.99\n\nAdd to Cart \nRemove This Item\niPhone 13 Pro Max Case, Neon Turtle iPhone 13 Pro Max Cases, Tempered Glass Back+Soft Silicone TPU Shock Protective Case for Apple iPhone 13 Pro Max\n\n$14.99\n\nAdd to Cart \nRemove This Item\nSceptre E195BD-SRR 19-Inch 720P LED TV, True Black (2017)\n\n$209.99\n\nAdd to Cart \nRemove This Item\nGo to Wish List\nSign Up for Our Newsletter:\nSubscribe\nPrivacy and Cookie Policy\nSearch Terms\nAdvanced Search\nContact Us\nCopyright © 2013-present Magento, Inc. All rights reserved.\nHelp Us Keep Magento Healthy Report All Bugs",
276 @ 2023-12-27-09-11-36.json,3,3,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,s
276 @ 2023-12-27-09-11-36.json,5,5,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
276 @ 2023-12-27-09-11-36.json,7,7,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,switch accessories
276 @ 2024-01-06-13-07-11.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
276 @ 2024-01-06-13-07-11.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
276 @ 2024-01-06-13-07-11.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,switch accessories
276 @ 2024-01-08-03-41-42.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[1],,,,,div,Search results for: 'switch accesories',
276 @ 2024-01-08-03-41-42.json,3,3,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
276 @ 2024-01-08-03-41-42.json,5,5,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
276 @ 2024-01-08-03-41-42.json,7,7,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,switch accessories
